,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,x,y,tel
115,지이포토 연남점,지이포토,서울 마포구 동교동 150-6 1층 102호,서울|마포구|동교동|150-6|1층 102호,서울 마포구 양화로23길 48,서울|마포구||양화로23길|48|1층 102호,https://www.instagram.com/zeephoto__,,483325,1128000,0507-1338-4487
116,모노맨션 신림점,모노맨션,서울 관악구 신림동 1640-1 1층 107호,서울|관악구|신림동|1640-1|1층 107호,서울 관악구 남부순환로 1598,서울|관악구||남부순환로|1598|1층 107호,,,484153,1106760,
117,포커스필름,포커스필름,서울 서대문구 창천동 31-40,서울|서대문구|창천동|31-40|,서울 서대문구 연세로5가길 8-6,서울|서대문구||연세로5가길|8-6|,,,485960,1127220,
118,폴라스튜디오 중동점,폴라스튜디오,경기 부천시 중동 1137 중앙프라자 101호,경기|부천시|중동|1137|중앙프라자 101호,경기 부천시 중동로248번길 121-9,경기|부천시||중동로248번길|121-9|중앙프라자 101호,https://instagram.com/pola.jungdong?igshid=NTdlMDg3MTY=,,450316,1111723,050-1362-8122
119,흑백사진까망,흑백사진까망,경기 부천시 심곡동 385 4층 432호,경기|부천시|심곡동|385|4층 432호,경기 부천시 부천로3번길 48,경기|부천시||부천로3번길|48|4층 432호,https://studiokkamang2.modoo.at/,,451425,1107256,010-5858-9112
120,인생네컷 서울경리단길점,인생네컷,서울 용산구 이태원동 341-7,서울|용산구|이태원동|341-7|,서울 용산구 녹사평대로46길 23,서울|용산구||녹사평대로46길|23|,https://www.instagram.com/life4cut_gyeonglidangil/,,497378,1121597,
121,인스포토 연남2호점,인스포토,서울 마포구 동교동 152-9,서울|마포구|동교동|152-9|,서울 마포구 양화로21길 33,서울|마포구||양화로21길|33|,,,483295,1127820,
122,플랜비스튜디오 부천대점,플랜비스튜디오,경기 부천시 심곡동 175-15 1층,경기|부천시|심곡동|175-15|1층,경기 부천시 부일로 462,경기|부천시||부일로|462|1층,http://planbstudio.co.kr/,,451666,1107412,
123,모모필름,모모필름,서울 마포구 연남동 260-4,서울|마포구|연남동|260-4|,서울 마포구 동교로38길 8,서울|마포구||동교로38길|8|,,,483388,1128410,
124,모노맨션 샤로수길점,모노맨션,"서울 관악구 봉천동 1612-16 1층 101,102호","서울|관악구|봉천동|1612-16|1층 101,102호",서울 관악구 남부순환로230길 31,"서울|관악구||남부순환로230길|31|1층 101,102호",,,490208,1105340,
125,인생네컷 종로경복궁점,인생네컷,서울 종로구 통의동 37 1층,서울|종로구|통의동|37|1층,서울 종로구 자하문로2길 17-2,서울|종로구||자하문로2길|17-2|1층,https://lifefourcuts.com,제로페이,494201,1132497,010-7102-6890
126,인생네컷 서울인사동점,인생네컷,서울 종로구 견지동 74-1 3층,서울|종로구|견지동|74-1|3층,서울 종로구 인사동길 49,서울|종로구||인사동길|49|3층,https://lifefourcuts.com/,,496363,1131920,010-6326-4123
127,돈룩업 연남,돈룩업,서울 마포구 연남동 227-16,서울|마포구|연남동|227-16|,서울 마포구 동교로46길 33,서울|마포구||동교로46길|33|,https://instagram.com/dontlookup.official/,,483785,1128543,0507-1331-8613
128,포토이즘박스 해방촌점,포토이즘박스,서울 용산구 용산동2가 44-18,서울|용산구|용산동2가|44-18|,서울 용산구 신흥로 31,서울|용산구||신흥로|31|,http://photoism.co.kr,,497120,1122715,
129,인생네컷 경기광명역점,인생네컷,경기 광명시 일직동 512 광명역U플래닛데시앙 유스트리트몰,경기|광명시|일직동|512|광명역U플래닛데시앙 유스트리트몰,경기 광명시 양지로 11,경기|광명시||양지로|11|광명역U플래닛데시앙 유스트리트몰,https://lifefourcuts.com,제로페이,473842,1088566,010-4570-4554
130,인생네컷 고양행신점,인생네컷,경기 고양시 덕양구 행신동 766 그랜드힐 1층 110호,경기|고양시 덕양구|행신동|766|그랜드힐 1층 110호,경기 고양시 덕양구 소원로 107,경기|고양시 덕양구||소원로|107|그랜드힐 1층 110호,https://lifefourcuts.com/,,463571,1142686,010-9755-2633
131,흑백사장 더필름 부천점,흑백사장,경기 부천시 심곡동 179-3 1층 108호,경기|부천시|심곡동|179-3|1층 108호,경기 부천시 부일로459번길 20,경기|부천시||부일로459번길|20|1층 108호,https://www.instagram.com/thefilm_bucheon/,,451773,1107710,
132,인생네컷 인천계산점,인생네컷,인천 계양구 계산동 1062 하이베라스 B동 111호,인천|계양구|계산동|1062|하이베라스 B동 111호,인천 계양구 계산새로 71,인천|계양구||계산새로|71|하이베라스 B동 111호,https://lifefourcuts.com/,,441758,1122093,0507-1419-8445
133,하루필름 이태원점,하루필름,서울 용산구 이태원동 129-4 2층,서울|용산구|이태원동|129-4|2층,서울 용산구 이태원로26길 16,서울|용산구||이태원로26길|16|2층,https://www.instagram.com/haru_film_itw,,498518,1120610,0507-1442-6639
134,인생네컷 서울이태원점,인생네컷,서울 용산구 이태원동 119-11,서울|용산구|이태원동|119-11|,서울 용산구 이태원로 171,서울|용산구||이태원로|171|,https://lifefourcuts.com,제로페이,498480,1120877,
135,포토이즘박스 계양구청점,포토이즘박스,인천 계양구 용종동 210-6 102호,인천|계양구|용종동|210-6|102호,인천 계양구 계산새로 85,인천|계양구||계산새로|85|102호,http://photoism.co.kr,,442008,1121940,
136,인생네컷 강남역1호점,인생네컷,서울 강남구 역삼동 810-8 1층,서울|강남구|역삼동|810-8|1층,서울 강남구 강남대로106길 7,서울|강남구||강남대로106길|7|1층,https://lifefourcuts.com/,제로페이,505800,1112087,010-6206-2523
137,인생네컷 인천삼산점,인생네컷,인천 부평구 삼산동 464-2 엘림타워 1층 101호,인천|부평구|삼산동|464-2|엘림타워 1층 101호,인천 부평구 길주로 635,인천|부평구||길주로|635|엘림타워 1층 101호,https://lifefourcuts.com,,441029,1113364,010-8495-0821
138,시현하다프레임 블루오렌지점,시현하다프레임,경기 부천시 중동 1164 중동현대백화점 유플렉스 3층,경기|부천시|중동|1164|중동현대백화점 유플렉스 3층,경기 부천시 길주로 180,경기|부천시||길주로|180|중동현대백화점 유플렉스 3층,https://sihyunhada-frame.com/,,447409,1112525,010-6844-9096
139,포토이즘 박스 사당점,포토이즘박스,서울 동작구 사당동 1032-33 1층,서울|동작구|사당동|1032-33|1층,서울 동작구 동작대로3길 20,서울|동작구||동작대로3길|20|1층,,,495655,1105279,010-4117-3586
140,플랜비스튜디오,플랜비스튜디오,서울 용산구 한강로2가 53-7,서울|용산구|한강로2가|53-7|,서울 용산구 한강대로50길 27,서울|용산구||한강대로50길|27|,,,493885,1119993,
141,인생네컷 익선동지점,인생네컷,서울 종로구 익선동 155 2호,서울|종로구|익선동|155|2호,서울 종로구 돈화문로11가길 29,서울|종로구||돈화문로11가길|29|2호,http://instagram.com/life4cut_ikseondong_shop,,497953,1131770,010-7299-6198
142,포토이즘박스 이태원점,포토이즘박스,서울 용산구 이태원동 118-34 1층 103호,서울|용산구|이태원동|118-34|1층 103호,서울 용산구 이태원로 166,서울|용산구||이태원로|166|1층 103호,,,498310,1120755,010-8691-8441
143,인생네컷 서울신사점,인생네컷,서울 강남구 신사동 536-3,서울|강남구|신사동|536-3|,서울 강남구 도산대로11길 18,서울|강남구||도산대로11길|18|,https://lifefourcuts.com/,제로페이,505010,1116412,010-3390-1346
144,포토이즘박스 행신점,포토이즘박스,경기 고양시 덕양구 행신동 762-2 행신로터스플레이스 114호,경기|고양시 덕양구|행신동|762-2|행신로터스플레이스 114호,경기 고양시 덕양구 충장로 8,경기|고양시 덕양구||충장로|8|행신로터스플레이스 114호,http://photoism.co.kr/,,463471,1142817,
145,포토이즘박스 굴포천역점,포토이즘박스,인천 부평구 삼산동 463-1 110호,인천|부평구|삼산동|463-1|110호,인천 부평구 충선로203번길 58,인천|부평구||충선로203번길|58|110호,http://photoism.co.kr,,440990,1113518,
146,포토이즘박스 서촌점,포토이즘박스,서울 종로구 체부동 27 1층,서울|종로구|체부동|27|1층,서울 종로구 자하문로7길 7,서울|종로구||자하문로7길|7|1층,https://photoism.co.kr/,,493623,1132963,
147,인생네컷 북촌2호점,인생네컷,서울 종로구 소격동 18,서울|종로구|소격동|18|,서울 종로구 북촌로5가길 45,서울|종로구||북촌로5가길|45|,https://lifefourcuts.com,제로페이,495854,1133837,
148,하루필름 익선점,하루필름,서울 종로구 익선동 166-41 1층,서울|종로구|익선동|166-41|1층,서울 종로구 수표로28길 21-4,서울|종로구||수표로28길|21-4|1층,https://www.instagram.com/haru.film_iks/,,497751,1131547,010-3345-5680
149,인생네컷 서울연신내점,인생네컷,서울 은평구 갈현동 399-7 1층 101호,서울|은평구|갈현동|399-7|1층 101호,서울 은평구 연서로29길 8,서울|은평구||연서로29길|8|1층 101호,https://lifefourcuts.com/,제로페이,482180,1144271,010-9939-1817
150,하루필름 한남점,하루필름,서울 용산구 한남동 685-9,서울|용산구|한남동|685-9|,,,http://harufilm.com,,500019,1121134,0507-1319-0817
151,포토이즘박스 인사동점,포토이즘박스,서울 종로구 관훈동 74 1층,서울|종로구|관훈동|74|1층,서울 종로구 인사동길 52,서울|종로구||인사동길|52|1층,http://photoism.co.kr,,496525,1131975,
152,하루필름 강남역점,하루필름,서울 강남구 역삼동 617-4 1층 4호,서울|강남구|역삼동|617-4|1층 4호,서울 강남구 강남대로102길 31,서울|강남구||강남대로102길|31|1층 4호,https://www.instagram.com/haru_film_gn/,,506134,1112118,0507-1306-2968
153,플레이인더박스 중앙대점,플레이인더박스,서울 동작구 흑석동 181-11 1층,서울|동작구|흑석동|181-11|1층,서울 동작구 흑석로 111,서울|동작구||흑석로|111|1층,https://www.playinthebox.co.kr/,,491425,1113638,
154,인생네컷 인천부평지점,인생네컷,인천 부평구 부평동 201-13,인천|부평구|부평동|201-13|,인천 부평구 부평대로20번길 21,인천|부평구||부평대로20번길|21|,https://lifefourcuts.com/,제로페이,439065,1109490,010-5555-8613
155,하루필름 가로수길점,하루필름,서울 강남구 신사동 516-18 1층 102호,서울|강남구|신사동|516-18|1층 102호,서울 강남구 압구정로2길 57,서울|강남구||압구정로2길|57|1층 102호,https://www.instagram.com/haru_film_grs,,504740,1116335,
156,인생네컷 강남역2호점,인생네컷,서울 서초구 서초동 1308-10,서울|서초구|서초동|1308-10|,서울 서초구 서초대로77길 37,서울|서초구||서초대로77길|37|,https://lifefourcuts.com/,제로페이,505550,1111537,010-6206-2523
157,인생네컷 동대문현대아울렛점,인생네컷,서울 중구 을지로6가 17-2 현대시티아울렛 동대문점,서울|중구|을지로6가|17-2|현대시티아울렛 동대문점,서울 중구 장충단로13길 20,서울|중구||장충단로13길|20|현대시티아울렛 동대문점,https://lifefourcuts.com,,501652,1130331,010-8495-0821
158,포토시그니처 서촌점,포토시그니처,서울 종로구 체부동 42 1층,서울|종로구|체부동|42|1층,서울 종로구 자하문로 15,서울|종로구||자하문로|15|1층,,,493805,1132760,
159,인생네컷 서울압구정점,인생네컷,서울 강남구 신사동 657-10 102호,서울|강남구|신사동|657-10|102호,서울 강남구 선릉로157길 27,서울|강남구||선릉로157길|27|102호,https://lifefourcuts.com/,제로페이,508300,1118528,010-9175-4886
160,인생네컷 서울안국점,인생네컷,서울 종로구 안국동 170 48호,서울|종로구|안국동|170|48호,서울 종로구 윤보선길 10,서울|종로구||윤보선길|10|48호,https://lifefourcuts.com/,,496523,1132501,010-3026-4511
161,인생네컷 쌈지길점,인생네컷,서울 종로구 관훈동 38,서울|종로구|관훈동|38|,서울 종로구 인사동길 44,서울|종로구||인사동길|44|,https://lifefourcuts.com/,,496652,1131894,010-5819-5654
162,하루필름 혜화마로니에점,하루필름,서울 종로구 동숭동 1-77 1층,서울|종로구|동숭동|1-77|1층,서울 종로구 대학로8가길 93,서울|종로구||대학로8가길|93|1층,http://harufilm.com,,500780,1133985,
163,하루필름 안국점,하루필름,서울 종로구 화동 118,서울|종로구|화동|118|,서울 종로구 북촌로5길 24,서울|종로구||북촌로5길|24|,http://harufilm.com,,496387,1133330,0507-1319-0817
164,포토이즘박스 가로수길점,포토이즘박스,서울 강남구 신사동 535-23 1층,서울|강남구|신사동|535-23|1층,서울 강남구 강남대로160길 50,서울|강남구||강남대로160길|50|1층,http://photoism.co.kr,,505010,1116929,
165,인생네컷 서울혜화점,인생네컷,서울 종로구 명륜2가 186-2,서울|종로구|명륜2가|186-2|,서울 종로구 대명길 42,서울|종로구||대명길|42|,https://lifefourcuts.com/,,499843,1134288,010-8505-2525
166,포토시그니처 서울강남역1호점,포토시그니처,서울 강남구 역삼동 813,서울|강남구|역삼동|813|,서울 강남구 봉은사로2길 35,서울|강남구||봉은사로2길|35|,http://photosignature.co.kr/,,505863,1111933,
167,포토시그니처 익선동한옥거리점,포토시그니처,서울 종로구 익선동 166-54,서울|종로구|익선동|166-54|,서울 종로구 수표로28길 17-6,서울|종로구||수표로28길|17-6|,http://photosignature.co.kr,,497704,1131520,070-7635-1137
168,포토이즘박스 한남점,포토이즘박스,서울 용산구 한남동 683-49 1호,서울|용산구|한남동|683-49|1호,서울 용산구 이태원로54길 52,서울|용산구||이태원로54길|52|1호,http://photoism.co.kr,,500265,1121313,
169,인생네컷 강남리저브점,인생네컷,서울 강남구 역삼동 619-2 지하 1층 102호,서울|강남구|역삼동|619-2|지하 1층 102호,서울 강남구 강남대로102길 20,서울|강남구||강남대로102길|20|지하 1층 102호,https://lifefourcuts.com/,,506036,1111888,010-6206-2523
170,인생네컷 서울한양대점,인생네컷,서울 성동구 행당동 6-2 제일빌딩 1층 110호,서울|성동구|행당동|6-2|제일빌딩 1층 110호,서울 성동구 마조로 25,서울|성동구||마조로|25|제일빌딩 1층 110호,https://lifefourcuts.com/,제로페이,509042,1127927,010-8359-6459
